listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,rent_score,capital_score,cost_score,location_score,location_score_lr,success_prob,recom_score,final_score
920019,서울특별시 강남구 논현동,37.5127895891262,127.029046369312,3.0,5000.0,327.0,50.8,378147.0,391751.0,381067.3125,266.10988100762916,121.67398259031013,8,1,0,1,0,0,0,1,2,16,9.576802507836991,15.0,24.57680250783699,0.8547426330752763,0.4766333902842523,0.6737504468160849,88.68249998848272,82.29026339642044
916600,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1.0,1000.0,85.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.91118077324974,15.0,24.91118077324974,0.8744390356810504,0.48313914092939275,0.6281705764986373,90.49410844932852,82.19099320948908
906924,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1.0,1000.0,95.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.90073145245559,15.0,24.900731452455588,0.8744390356810504,0.48313914092939275,0.6281705764986373,90.48365912853437,82.18367868493317
906840,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1.0,1000.0,95.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.90073145245559,15.0,24.900731452455588,0.8744390356810504,0.48313914092939275,0.6281705764986373,90.48365912853437,82.18367868493317
906870,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1.0,315.0,105.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.890282131661442,15.0,24.890282131661444,0.8744390356810504,0.48313914092939275,0.6281705764986373,90.47320980774023,82.17636416037728
906871,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1.0,1000.0,120.0,10.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.87460815047022,15.0,24.87460815047022,0.8744390356810504,0.48313914092939275,0.6281705764986373,90.457535826549,82.16539237354343
906785,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1.0,1000.0,120.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.87460815047022,15.0,24.87460815047022,0.8744390356810504,0.48313914092939275,0.6281705764986373,90.457535826549,82.16539237354343
906932,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,1.0,390.0,130.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.864158829676072,15.0,24.86415882967607,0.8744390356810504,0.48313914092939275,0.6281705764986373,90.44708650575485,82.15807784898752
536205,서울특별시 강남구 논현동,37.5146271521,127.0309564067,1.0,20000.0,1200.0,60.0,378147.0,391751.0,381067.3125,64.88989145244996,72.16153411587966,12,1,0,1,0,0,0,1,1,23,8.647699348247649,7.191482669434782,15.83918201768243,0.9395966395242266,0.5338936016519789,0.7243163123077397,86.30892998199943,82.14574035663179
915374,서울특별시 서초구 잠원동,37.5116598656,127.0196444603,4.0,2000.0,200.0,20.0,388874.5,478718.0,397097.625,185.96976573079468,113.54276504057388,16,1,0,2,0,0,0,2,5,34,9.75017054531093,15.0,24.75017054531093,0.8145127556583825,0.4831560128834821,0.7308264206662995,85.83862721968961,82.01183167377171
818930,서울특별시 강남구 논현동,37.512406780312,127.032072999982,3.0,5000.0,450.0,35.0,378147.0,391751.0,381067.3125,206.95729802974824,106.68678358468797,9,1,0,1,0,0,0,1,4,18,9.481618083494931,13.91619219245391,23.397810275948842,0.8603471907072431,0.48587902864144017,0.681742133871525,87.92384957899208,81.9989587214402
912636,서울특별시 강남구 신사동,37.5198509535,127.0241623409,2.0,10000.0,750.0,56.2,373769.5,469697.75,332457.375,509.8872379698001,176.62323792021644,4,1,0,2,0,0,0,2,2,36,9.20545425458857,12.235285277417173,21.440739532005743,0.8918368073317575,0.47465312622117173,0.6718951388410964,88.32850008188757,81.98680422255418
881523,서울특별시 강남구 역삼동,37.5052604993932,127.0302196666,-2.0,2300.0,195.0,11.0,589152.0,788268.0,560948.125,434.88726966721975,131.94893687161056,4,1,0,0,0,0,0,1,0,20,9.811832313358769,15.0,24.81183231335877,0.8094226318718243,0.5035920576026839,0.736287777835962,85.5185297037456,81.95160412770078
557966,서울특별시 강남구 논현동,37.5096809953327,127.022632607729,-1.0,10000.0,1000.0,61.0,388874.5,478718.0,397097.625,189.41379793358848,42.675877520041425,13,1,0,4,0,0,0,4,2,32,8.955067920585162,11.908033893391824,20.863101813976986,0.850923938851909,0.5236648512508179,0.754419731520429,84.68239722787015,81.91027000512197
575145,서울특별시 강남구 논현동,37.5097975939,127.031619466,-1.0,220.0,70.0,3.0,318800.0,380357.25,434233.75,352.38997720670756,79.22917516590353,4,1,0,2,0,0,0,0,2,20,9.926854754440962,15.0,24.92685475444096,0.8409004242318691,0.47387825505085074,0.6762245154018388,87.99438657183114,81.88280606233695
394623,서울특별시 강남구 논현동,37.5158561507,127.0308438008,1.0,5000.0,310.0,49.9,378147.0,391751.0,381067.3125,191.21552013381032,87.95496235678931,10,1,0,1,0,0,0,1,1,23,9.583040632376358,6.167551824567415,15.750592456943773,0.9465887830043823,0.523282129176392,0.7039349426768648,86.74475118227245,81.83937410789666
926351,서울특별시 강남구 논현동,37.5087420377999,127.030003912678,1.0,3000.0,290.0,20.4,318800.0,380357.25,434233.75,406.465830131749,263.79701154035854,5,1,0,2,0,0,0,0,3,22,9.691745036572623,15.0,24.691745036572623,0.8727442138215725,0.48160396847768394,0.6238064880757291,90.14756107319056,81.81748739350526
923157,서울특별시 강남구 논현동,37.5123983718,127.0214679601,4.0,1000.0,140.0,15.0,388874.5,478718.0,397097.625,134.21274411694264,99.49531174228217,16,1,0,5,0,0,0,2,4,29,9.853709508881924,15.0,24.853709508881924,0.8012967831775366,0.5001999846654016,0.7439755587504145,84.95096824719717,81.78494453555044
882812,서울특별시 강남구 논현동,37.5155565048,127.0327485019,1.0,6000.0,575.0,28.0,378147.0,391751.0,381067.3125,188.34247952310128,167.17624231507534,15,1,0,2,0,0,0,3,1,25,9.352022604368665,8.054535224028355,17.40655782839702,0.9243644252090564,0.5232054211669349,0.7002813764924267,86.73388971907625,81.72216409812617
394942,서울특별시 강남구 논현동,37.5069373613,127.0260537355,1.0,2000.0,240.0,12.0,589152.0,788268.0,560948.125,613.2917094969736,207.47183721185817,13,1,0,1,1,0,0,4,3,29,9.74921630094044,13.841469041247578,23.590685342188017,0.9166784988728307,0.5729585969275441,0.5692468769955807,92.34157275765031,81.71650724022264
903287,서울특별시 강남구 신사동,37.5198473771,127.0240265962,3.0,3000.0,200.0,29.9,373769.5,469697.75,332457.375,501.6155816967074,186.18528089633764,4,1,0,2,0,0,0,2,2,37,9.751704454558928,15.0,24.751704454558926,0.8390436548872776,0.45316840325685354,0.6768418940201286,87.67997857110475,81.68124182037718
845350,서울특별시 강남구 논현동,37.5068113048,127.0256691521,2.0,1500.0,140.0,12.7,589152.0,788268.0,560948.125,603.3773224890442,177.4149813737713,16,1,0,1,1,0,0,4,3,29,9.801462904911181,15.0,24.801462904911183,0.8912112707245253,0.5600986998048022,0.5819897764082399,91.64230820925059,81.6093090387226
884712,서울특별시 강남구 논현동,37.5068113048,127.0256691521,2.0,1000.0,130.0,10.9,589152.0,788268.0,560948.125,603.3773224890442,177.4149813737713,16,1,0,1,1,0,0,4,3,29,9.801462904911181,15.0,24.801462904911183,0.8912112707245253,0.5600986998048022,0.5819897764082399,91.64230820925059,81.6093090387226
878077,서울특별시 강남구 논현동,37.5073559623137,127.02608045966,1.0,5000.0,500.0,26.7,589152.0,788268.0,560948.125,579.8157154962722,235.98529481752072,10,1,0,0,1,0,0,4,2,30,9.45141065830721,14.708485615063926,24.15989627337114,0.905716143015378,0.5623050377893534,0.570383588370058,92.08860699952447,81.57353255076887
837771,서울특별시 강남구 논현동,37.5159771527,127.0215051816,4.0,7000.0,456.0,63.8,568765.0,648546.5,510767.5,116.19882741910784,99.80823263123621,13,1,1,1,0,0,0,4,1,23,9.45350052246604,14.578848005937566,24.032348528403606,0.815261119505461,0.533798080805008,0.729207508010229,85.17693249131318,81.5000779842261
898744,서울특별시 강남구 역삼동,37.5052604993932,127.0302196666,1.0,25000.0,1900.0,58.3,589152.0,788268.0,560948.125,434.88726966721975,131.94893687161056,4,1,0,0,0,0,0,1,0,20,8.374915433553005,6.023183415486918,14.398098849039922,0.9446078170570095,0.5635920576026839,0.727156672084777,85.24368512831563,81.48527975236425
897091,서울특별시 강남구 신사동,37.5195014641423,127.023669029135,3.0,5000.0,500.0,40.0,373769.5,469697.75,332457.375,451.80606902626266,196.9458379419757,4,1,0,2,0,0,0,2,3,34,9.423954334576713,15.0,24.423954334576713,0.8413331604909561,0.45691147688857714,0.6711357473862283,87.52394137139842,81.40083138156574
899065,서울특별시 강남구 신사동,37.5195014641423,127.023669029135,3.0,5000.0,500.0,46.1,373769.5,469697.75,332457.375,451.80606902626266,196.9458379419757,4,1,0,2,0,0,0,2,3,34,9.423954334576713,15.0,24.423954334576713,0.8413331604909561,0.45691147688857714,0.6711357473862283,87.52394137139842,81.40083138156574
863133,서울특별시 강남구 논현동,37.5073409674,127.026252933,1.0,3000.0,260.0,9.0,589152.0,788268.0,560948.125,591.5008674424959,248.91724520990368,10,1,0,0,1,0,0,3,2,25,9.717868338557993,15.0,24.71786833855799,0.9046697175393295,0.5575890815006318,0.5519601749899089,92.5680971540077,81.35647325750264
924980,서울특별시 강남구 논현동,37.5157227785,127.0309342366,4.0,3000.0,280.0,30.0,378147.0,391751.0,381067.3125,174.75957642703165,79.96402290885567,10,1,0,1,0,0,0,1,1,22,9.628117320768103,15.0,24.628117320768105,0.8125336184141627,0.4658589230400259,0.7151556003778067,85.5681387018303,81.35236510261541
924088,서울특별시 강남구 논현동,37.50907517,127.0230459305,2.0,10000.0,600.0,45.0,388874.5,478718.0,397097.625,266.00757042432036,65.06049888600363,15,1,0,2,1,0,0,4,2,25,9.268547544409614,13.06799581824134,22.336543362650954,0.9169882052271995,0.5410761045180643,0.5842779320681739,91.11065875469092,81.30579909032886
917281,서울특별시 강남구 논현동,37.5156960576044,127.021405561234,4.0,5000.0,496.0,50.8,568765.0,648546.5,510767.5,125.92269933639099,128.72487924061483,15,1,1,1,0,0,0,3,1,25,9.299895506792058,15.0,24.29989550679206,0.8088156924158586,0.5252079097432895,0.726284723149953,84.96107243798146,81.2612924010856
926448,서울특별시 강남구 논현동,37.5154978022,127.0215955345,4.0,4500.0,420.0,42.9,568765.0,648546.5,510767.5,153.14949547876583,137.95632023472362,17,1,1,1,0,0,0,3,1,25,9.561128526645767,15.0,24.561128526645767,0.8075048351225529,0.5232001787295081,0.7214131573756365,85.12399116083724,81.22918853385515
783076,서울특별시 강남구 논현동,37.5054055122777,127.026682026772,1.0,30000.0,1500.0,70.0,589152.0,788268.0,560948.125,712.0810586727033,82.59608732020295,13,1,0,0,0,0,0,4,2,33,8.202716823406478,5.018240544038102,13.22095736744458,0.9515320399981723,0.5713499982611134,0.722854964867314,84.5858603673075,80.89575120313467
925130,서울특별시 강남구 신사동,37.5180853718,127.0222025867,4.0,2000.0,140.0,18.0,373769.5,469697.75,332457.375,247.80124101827994,71.70644551244763,4,1,1,2,0,0,0,3,4,36,9.831159029100071,15.0,24.83115902910007,0.8233607097006739,0.47884000273906724,0.6756686660179515,86.58321225665061,80.87830856019397
884808,서울특별시 강남구 신사동,37.5180853718,127.0222025867,4.0,2000.0,150.0,18.0,373769.5,469697.75,332457.375,247.80124101827994,71.70644551244763,4,1,1,2,0,0,0,3,4,36,9.821227207282428,15.0,24.821227207282426,0.8233607097006739,0.47884000273906724,0.6756686660179515,86.57328043483297,80.87135628492162
925493,서울특별시 강남구 논현동,37.5135742752,127.0328245506,3.0,5000.0,220.0,25.0,378147.0,391751.0,381067.3125,139.73378290712066,206.7570513607846,12,1,0,3,0,0,0,2,3,19,9.707001525453657,15.0,24.707001525453656,0.8181872655624739,0.4837404473650958,0.6873642759524583,86.0710464426392,80.87066078842118
646524,서울특별시 강남구 논현동,37.5123514582,127.0218027471,1.0,10000.0,700.0,39.0,388874.5,478718.0,397097.625,128.58698860862432,126.56683417664613,18,1,0,5,0,0,0,2,4,27,9.231974921630094,5.410257799603888,14.642232721233981,0.9285785789623522,0.557665855159255,0.7273363548116207,84.2856261434104,80.8200289447359
921005,서울특별시 강남구 역삼동,37.5067758822,127.0369384078,1.0,5000.0,300.0,18.0,319506.5,309264.5,303520.875,247.09224039451868,167.69610094089575,22,1,1,1,0,0,0,1,4,25,9.743407700034686,15.0,24.743407700034687,0.8693344071789811,0.5035537769078109,0.5942426722725422,89.94348823845829,80.78772193509707
881291,서울특별시 강남구 역삼동,37.5067758822,127.0369384078,1.0,5000.0,300.0,18.0,319506.5,309264.5,303520.875,247.09224039451868,167.69610094089575,22,1,1,1,0,0,0,1,4,25,9.743407700034686,15.0,24.743407700034687,0.8693344071789811,0.5035537769078109,0.5942426722725422,89.94348823845829,80.78772193509707
553538,서울특별시 강남구 논현동,37.5096809953327,127.022632607729,4.0,10000.0,600.0,40.0,388874.5,478718.0,397097.625,189.41379793358848,42.675877520041425,13,1,0,4,0,0,0,4,2,32,9.373040752351097,13.480043408463017,22.853084160814113,0.8009239388519089,0.5036648512508178,0.7572812151229443,82.92237957470729,80.76410215598344
842848,서울특별시 강남구 역삼동,37.5038446039,127.0282602833,1.0,17000.0,1600.0,44.8,589152.0,788268.0,560948.125,630.4889476857527,190.40587473317197,2,1,0,0,0,0,0,3,2,40,8.580189273525257,8.671937072920787,17.252126346446044,0.8926979150143004,0.5461341516577674,0.7253488545897567,84.20446997251858,80.7035946184557
683746,서울특별시 강남구 논현동,37.507234228587,127.026919170843,1.0,1000.0,185.0,4.0,589152.0,788268.0,560948.125,641.8271527963208,251.99942193435396,4,1,0,0,1,0,0,2,2,24,9.806687565308255,15.0,24.806687565308255,0.8977085795919248,0.547970925506166,0.5378820651188183,92.13483103470261,80.63084367785638
818699,서울특별시 강남구 신사동,37.5201861071,127.0242574698,-1.0,3000.0,300.0,40.0,373769.5,469697.75,332457.375,543.5323430044554,195.30052894357817,3,1,0,1,0,0,0,2,2,39,9.702045345470715,15.0,24.702045345470715,0.8238140834525559,0.4441563604827425,0.6692879733826185,86.4881016044124,80.62031032456724
833293,서울특별시 강남구 논현동,37.5156960576044,127.021405561234,-2.0,5000.0,445.0,93.6,568765.0,648546.5,510767.5,125.92269933639099,128.72487924061483,15,1,1,1,0,0,0,3,1,25,9.336468129571578,14.014094640295351,23.35056276986693,0.8088156924158586,0.5252079097432895,0.726284723149953,84.01173970105633,80.59675948523801
708494,서울특별시 강남구 신사동,37.5194560888118,127.0234925492,1.0,17000.0,900.0,29.6,373769.5,469697.75,332457.375,437.7968842945164,210.20490405294885,4,1,0,2,0,0,0,2,3,34,9.006817818235714,8.380361055581814,17.387178873817525,0.923247887586612,0.49545415068787446,0.6636547910296744,86.63077044281343,80.55118304085963
910145,서울특별시 강남구 논현동,37.5111536596,127.0278241858,1.0,8000.0,600.0,36.1,378147.0,391751.0,381067.3125,468.2723411709449,332.8596928136496,6,1,0,0,0,0,0,0,2,18,9.320794148380356,15.0,24.320794148380358,0.8719535120921053,0.4608308736299448,0.5904634615299351,89.71730755528826,80.51601913459983
923091,서울특별시 강남구 논현동,37.5146852779,127.0291421179,4.0,3000.0,300.0,38.1,378147.0,391751.0,381067.3125,212.90357082843263,91.74505300622515,11,1,0,1,0,0,0,1,1,15,9.644723092998955,15.0,24.644723092998955,0.8087798640765209,0.4646407874844499,0.6930575491668581,85.30321289873802,80.50397550412235
906926,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2.0,1000.0,85.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.91118077324974,15.0,24.91118077324974,0.8392538504958652,0.46313914092939273,0.6317851224960057,87.85521956043962,80.45220736718791
906846,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2.0,1000.0,85.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.91118077324974,15.0,24.91118077324974,0.8392538504958652,0.46313914092939273,0.6317851224960057,87.85521956043962,80.45220736718791
926367,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2.0,1000.0,85.0,10.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.910135841170325,15.0,24.910135841170323,0.8392538504958652,0.46313914092939273,0.6317851224960057,87.85417462836021,80.45147591473231
906934,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2.0,285.0,95.0,8.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.90073145245559,15.0,24.900731452455588,0.8392538504958652,0.46313914092939273,0.6317851224960057,87.84477023964547,80.444892842632
906925,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2.0,1000.0,125.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.869383490073144,15.0,24.869383490073144,0.8392538504958652,0.46313914092939273,0.6317851224960057,87.81342227726303,80.42294926896429
919221,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2.0,1000.0,125.0,9.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.869383490073144,15.0,24.869383490073144,0.8392538504958652,0.46313914092939273,0.6317851224960057,87.81342227726303,80.42294926896429
916604,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2.0,1000.0,125.0,10.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.869383490073144,15.0,24.869383490073144,0.8392538504958652,0.46313914092939273,0.6317851224960057,87.81342227726303,80.42294926896429
906845,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,2.0,1000.0,125.0,9.6,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.869383490073144,15.0,24.869383490073144,0.8392538504958652,0.46313914092939273,0.6317851224960057,87.81342227726303,80.42294926896429
924357,서울특별시 강남구 논현동,37.5107001472,127.0251773426,2.0,800.0,80.0,6.0,388874.5,478718.0,397097.625,317.39405423117745,198.32119106922394,7,1,0,3,1,0,0,2,3,30,9.916405433646814,15.0,24.916405433646815,0.8817909017428377,0.5087627161146887,0.5545103857391775,91.05072306435964,80.37081771722707
